Pledge Date,Amount,Stage,Campaign Name,Zip/Postal Code,Account ID
12/4/08,$50.00 ,Posted,FY09 Annual Appeal (2008),94107,0015000000VRR8R
12/4/08,$250.00 ,Posted,FY09 Annual Appeal (2008),94108,0015000000VRROG
12/4/08,$100.00 ,Posted,FY09 Annual Appeal (2008),10014,0015000000VRR8A
12/4/08,"$1,000.00 ",Posted,FY09 Annual Appeal (2008),10023,0015000000VRRF0
12/4/08,"$1,000.00 ",Posted,FY09 Annual Appeal (2008),94549,0015000000VRR1I
12/4/08,$100.00 ,Posted,FY09 Annual Appeal (2008),6907,0015000000VRRBR
12/4/08,$25.00 ,Posted,Holiday Card Campaign 2008,94118,0015000000VRRV3
12/4/08,$100.00 ,Posted,Holiday Card Campaign 2008,94941,0015000000VRRVI
12/4/08,$125.00 ,Posted,Holiday Card Campaign 2008,94105,0015000000VRRVH
12/5/08,$100.00 ,Posted,FY09 Annual Appeal (2008),94118,0015000000VRRNi
12/5/08,$500.00 ,Posted,FY09 Annual Appeal (2008),94110,0015000000VRRGB
12/5/08,$500.00 ,Posted,FY09 Annual Appeal (2008),97221,0015000000VRRVL
12/5/08,$25.00 ,Posted,FY09 Annual Appeal (2008),94957,0015000000VRR8S
12/5/08,$25.00 ,Posted,Holiday Card Campaign 2008,94109,0015000000VRRVN
12/5/08,$50.00 ,Posted,Holiday Card Campaign 2008,94118,0015000000VRRVM
12/5/08,$50.00 ,Posted,Holiday Card Campaign 2008,94118,0015000000VRRVK
12/5/08,$75.00 ,Posted,Holiday Card Campaign 2008,94118,0015000000VRR1S
12/5/08,$50.00 ,Posted,Holiday Card Campaign 2008,94118,0015000000VRR1S
12/8/08,"$1,000.00 ",Posted,FY09 Annual Appeal (2008),94123,0015000000VRR0Z
12/8/08,"$2,500.00 ",Posted,FY09 Annual Appeal (2008),94901,0015000000VRR8U
12/8/08,$500.00 ,Posted,FY09 Annual Appeal (2008),94118,0015000000VRR3g
12/8/08,$300.00 ,Posted,FY09 Annual Appeal (2008),94607,0015000000VRRMu
12/8/08,$50.00 ,Posted,FY09 Annual Appeal (2008),2138,0015000000VRR2k
12/8/08,"$1,000.00 ",Posted,FY09 Annual Appeal (2008),94301,0015000000VRR5U
12/8/08,"$1,000.00 ",Posted,FY09 Annual Appeal (2008),,0015000000VRRPw
12/8/08,$25.00 ,Posted,Holiday Card Campaign 2008,94109,0015000000VRRVT
12/9/08,"$1,000.00 ",Posted,FY09 Annual Appeal (2008),94118,0015000000VRR0L
12/9/08,"$5,000.00 ",Posted,FY09 Annual Appeal (2008),,0015000000VRR2T
12/9/08,$500.00 ,Posted,FY09 Annual Appeal (2008),94941,0015000000VRR6x
12/9/08,"$25,000.00 ",Posted,FY09 Annual Appeal (2008),94027,0015000000VRR3l
12/9/08,$100.00 ,Posted,FY09 Annual Appeal (2008),95219,0015000000VRRBa
12/9/08,$25.00 ,Posted,Holiday Card Campaign 2008,94118,0015000000VRRVc
12/10/08,$250.00 ,Posted,FY09 Annual Appeal (2008),95236,0015000000VRR67
12/10/08,$250.00 ,Posted,FY09 Annual Appeal (2008),95236,0015000000VRR67
12/10/08,"$15,000.00 ",Posted,FY09 Annual Appeal (2008),94115,0015000000VRR4u
12/10/08,$75.00 ,Posted,Holiday Card Campaign 2008,94115,0015000000VRRBm
12/11/08,$250.00 ,Posted,FY09 Annual Appeal (2008),94115,0015000000VRREI
12/11/08,"$6,000.00 ",Posted,FY09 Annual Appeal (2008),94941,0015000000VRR0M
12/11/08,"$4,000.00 ",Posted,FY09 Annual Appeal (2008),94941,0015000000VRR0M
12/11/08,"$15,000.00 ",Posted,FY09 Annual Appeal (2008),94563,0015000000VRR5V
12/11/08,"$1,000.00 ",Posted,FY09 Annual Appeal (2008),94133,0015000000VRRVd
12/11/08,$200.00 ,Posted,FY09 Annual Appeal (2008),94109,0015000000VRR6M
12/12/08,"$25,000.00 ",Posted,FY09 Annual Appeal (2008),94118,0015000000VRR1H
12/15/08,$750.00 ,Posted,FY09 Annual Appeal (2008),94121,0015000000VRR50
12/15/08,"$1,000.00 ",Posted,FY09 Annual Appeal (2008),94062,0015000000VRR3O
12/15/08,"$1,000.00 ",Posted,FY09 Annual Appeal (2008),,0015000000VRRGe
12/15/08,$25.00 ,Posted,Holiday Card Campaign 2008,94123,0015000000VRRVh
12/16/08,"$2,500.00 ",Posted,FY09 Annual Appeal (2008),94960,0015000000VRR8W
12/16/08,$100.00 ,Posted,FY09 Annual Appeal (2008),94118,0015000000VRR8J
12/16/08,$500.00 ,Posted,FY09 Annual Appeal (2008),94123,0015000000VRR2m
12/16/08,"$1,000.00 ",Posted,FY09 Annual Appeal (2008),94118,0015000000VRR3e
12/16/08,"$1,500.00 ",Posted,FY09 Annual Appeal (2008),94115,0015000000VRR6J
12/16/08,$500.00 ,Posted,FY09 Annual Appeal (2008),94117,0015000000VRR5p
12/16/08,"$2,500.00 ",Posted,FY09 Annual Appeal (2008),94010,0015000000VRR2U
12/16/08,$250.00 ,Posted,FY09 Annual Appeal (2008),94941,0015000000VRRVk
12/16/08,$250.00 ,Posted,FY09 Annual Appeal (2008),10021,0015000000VRR59
12/16/08,$100.00 ,Posted,FY09 Annual Appeal (2008),94131,0015000000VRR5O
12/16/08,$250.00 ,Posted,FY09 Annual Appeal (2008),94957,0015000000VRR8V
12/16/08,$500.00 ,Posted,FY09 Annual Appeal (2008),94109,0015000000VRRNS
12/16/08,$200.00 ,Posted,FY09 Annual Appeal (2008),94901,0015000000VRR4L
12/16/08,$100.00 ,Posted,FY09 Annual Appeal (2008),94118,0015000000VRRBJ
12/16/08,$125.00 ,Posted,Holiday Card Campaign 2008,94109,0015000000VRRVN
12/16/08,$50.00 ,Posted,Holiday Card Campaign 2008,94117,0015000000VRRVj
12/16/08,$25.00 ,Posted,Holiday Card Campaign 2008,,0015000000VRR4Q
12/17/08,"$1,000.00 ",Posted,FY09 Annual Appeal (2008),94118,0015000000VRR76
12/17/08,$200.00 ,Posted,FY09 Annual Appeal (2008),94118,0015000000VRR4l
12/17/08,$200.00 ,Posted,FY09 Annual Appeal (2008),94303,0015000000VRRVn
12/17/08,$500.00 ,Posted,FY09 Annual Appeal (2008),94118,0015000000VRREB
12/17/08,$100.00 ,Posted,FY09 Annual Appeal (2008),94122,0015000000VRRVx
12/18/08,"$5,000.00 ",Posted,FY09 Annual Appeal (2008),94118,0015000000VRRVy
12/18/08,"$2,000.00 ",Posted,FY09 Annual Appeal (2008),94115,0015000000VRR7v
12/18/08,$50.00 ,Posted,FY09 Annual Appeal (2008),94112,0015000000VRR3x
12/18/08,"$1,000.00 ",Posted,FY09 Annual Appeal (2008),94118,0015000000VRR0v
12/18/08,$500.00 ,Posted,FY09 Annual Appeal (2008),95008,0015000000VRRSA
12/18/08,"$1,000.00 ",Posted,FY09 Annual Appeal (2008),94111,0015000000VRR4I
12/18/08,$500.00 ,Posted,FY09 Annual Appeal (2008),94103,0015000000VRR8Z
12/18/08,$250.00 ,Posted,FY09 Annual Appeal (2008),94133,0015000000VRRHr
12/18/08,"$10,000.00 ",Posted,FY09 Annual Appeal (2008),94115,0015000000VRRFv
12/19/08,$100.00 ,Posted,FY09 Annual Appeal (2008),94118,0015000000VRRNp
12/19/08,"$1,000.00 ",Posted,FY09 Annual Appeal (2008),94123,0015000000VRR3G
12/19/08,"$1,500.00 ",Posted,FY09 Annual Appeal (2008),94118,0015000000VRR34
12/19/08,$100.00 ,Posted,FY09 Annual Appeal (2008),10010,0015000000VRRW1
12/19/08,$500.00 ,Posted,FY09 Annual Appeal (2008),10023,0015000000VRRW3
12/22/08,$500.00 ,Posted,FY09 Annual Appeal (2008),,0015000000VRRW6
12/22/08,"$5,000.00 ",Posted,FY09 Annual Appeal (2008),11217,0015000000VRR0S
12/22/08,$100.00 ,Posted,FY09 Annual Appeal (2008),94118,0015000000VRR8J
12/22/08,"$1,000.00 ",Posted,FY09 Annual Appeal (2008),94118,0015000000VRR4v
12/22/08,$100.00 ,Posted,FY09 Annual Appeal (2008),10014,0015000000WVynf
12/22/08,$200.00 ,Posted,FY09 Annual Appeal (2008),10014,0015000000WVynf
12/22/08,"$10,000.00 ",Posted,FY09 Annual Appeal (2008),94027,0015000000VRR2B
12/22/08,$150.00 ,Posted,FY09 Annual Appeal (2008),10011,0015000000VRRBf
12/22/08,"$1,000.00 ",Posted,FY09 Annual Appeal (2008),94115,0015000000VRRRC
12/22/08,$250.00 ,Posted,FY09 Annual Appeal (2008),94949,0015000000VRR8a
12/22/08,"$1,000.00 ",Posted,FY09 Annual Appeal (2008),94117,0015000000VRR5p
12/22/08,"$2,500.00 ",Posted,FY09 Annual Appeal (2008),94103,0015000000VRRUt
12/22/08,"$5,000.00 ",Posted,FY09 Annual Appeal (2008),94114,0015000000VRR8f
12/22/08,$50.00 ,Posted,FY09 Annual Appeal (2008),94109,0015000000VRR5s
12/22/08,$250.00 ,Posted,FY09 Annual Appeal (2008),94109,0015000000VRR1a
12/22/08,"$1,000.00 ",Posted,FY09 Annual Appeal (2008),94115,0015000000VRRFm
12/22/08,$25.00 ,Posted,Holiday Card Campaign 2008,95354,0015000000VRR3w
12/23/08,$100.00 ,Posted,FY09 Annual Appeal (2008),94118,0015000000VRRAm
12/23/08,"$2,500.00 ",Posted,FY09 Annual Appeal (2008),94114,0015000000VRR72
12/23/08,$250.00 ,Posted,FY09 Annual Appeal (2008),11201,0015000000VRRMo
12/23/08,"$1,000.00 ",Posted,FY09 Annual Appeal (2008),94707,0015000000VRRQV
12/23/08,"$1,000.00 ",Posted,FY09 Annual Appeal (2008),94010,0015000000VRR6Q
12/23/08,$500.00 ,Posted,FY09 Annual Appeal (2008),94611,0015000000VRR0x
12/23/08,"$2,500.00 ",Posted,FY09 Annual Appeal (2008),94133,0015000000VRR1J
12/23/08,$250.00 ,Posted,FY09 Annual Appeal (2008),94127,0015000000VRRBM
12/23/08,$50.00 ,Posted,FY09 Annual Appeal (2008),90046,0015000000VRRW7
12/23/08,$500.00 ,Posted,FY09 Annual Appeal (2008),94118,0015000000VRRFo
12/29/08,"$1,000.00 ",Posted,FY09 Annual Appeal (2008),30319-3842,0015000000VRRVa
12/29/08,"$1,000.00 ",Posted,FY09 Annual Appeal (2008),94901,0015000000VRR9C
12/29/08,$250.00 ,Posted,FY09 Annual Appeal (2008),94114,0015000000VRR8h
12/29/08,"$50,000.00 ",Posted,FY09 Annual Appeal (2008),6831,0015000000VRRHH
12/29/08,"$3,000.00 ",Posted,FY09 Annual Appeal (2008),94117,0015000000VRR5n
12/29/08,"$1,000.00 ",Posted,FY09 Annual Appeal (2008),94010,0015000000VRR6K
12/29/08,$100.00 ,Posted,FY09 Annual Appeal (2008),98122,0015000000VRR40
12/29/08,$150.00 ,Posted,FY09 Annual Appeal (2008),94115,0015000000VRR0B
12/29/08,$50.00 ,Posted,FY09 Annual Appeal (2008),94107,0015000000VRRW9
12/29/08,$500.00 ,Posted,FY09 Annual Appeal (2008),95008,0015000000VRR8i
12/29/08,"$4,000.00 ",Posted,FY09 Annual Appeal (2008),94115,0015000000VRR1n
12/29/08,"$1,000.00 ",Posted,FY09 Annual Appeal (2008),94103,0015000000VRR55
12/29/08,"$1,000.00 ",Posted,FY09 Annual Appeal (2008),94115,0015000000VRR3q
12/29/08,$200.00 ,Posted,FY09 Annual Appeal (2008),,0015000000VRRQw
12/29/08,$500.00 ,Posted,FY09 Annual Appeal (2008),94118,0015000000VRR7f
12/29/08,$300.00 ,Posted,FY09 Benefit: Donations,94117,0015000000VRR5p
12/29/08,$700.00 ,Posted,FY09 Benefit: Ticket/Table Sales,94117,0015000000VRR5p
12/30/08,"$1,000.00 ",Posted,FY09 Annual Appeal (2008),94901,0015000000VRRGG
12/30/08,"$10,000.00 ",Posted,FY09 Annual Appeal (2008),94118,0015000000VRRWK
12/30/08,$200.00 ,Posted,FY09 Annual Appeal (2008),94610,0015000000VRRQR
12/30/08,"$1,000.00 ",Posted,FY09 Annual Appeal (2008),94131,0015000000VRRWA
12/30/08,$250.00 ,Posted,FY09 Annual Appeal (2008),94611,0015000000VRR9O
12/30/08,$150.00 ,Posted,FY09 Annual Appeal (2008),94941,0015000000VRR8k
12/30/08,"$1,000.00 ",Posted,FY09 Annual Appeal (2008),94118,0015000000VRRHP
12/30/08,$100.00 ,Posted,FY09 Annual Appeal (2008),94611,0015000000VRRWC
12/30/08,$50.00 ,Posted,FY09 Annual Appeal (2008),94114,0015000000VRRWB
12/30/08,"$1,901.82 ",Posted,FY09 Annual Appeal (2008),94118,0015000000VRRPj
12/30/08,$500.00 ,Posted,FY09 Annual Appeal (2008),94115,0015000000VRR8j
12/30/08,"$40,000.00 ",Posted,FY09 Annual Appeal (2008),94010,0015000000VRR1r
12/31/08,$750.00 ,Posted,FY09 Annual Appeal (2008),94941,0015000000VRRWE
12/31/08,$250.00 ,Posted,FY09 Annual Appeal (2008),94131,0015000000VRRQS
12/31/08,$25.00 ,Posted,FY09 Annual Appeal (2008),94577,0015000000VRRWG
12/31/08,$250.00 ,Posted,FY09 Annual Appeal (2008),94563,0015000000VRRRv
12/31/08,"$2,000.00 ",Posted,FY09 Annual Appeal (2008),94611,0015000000VRREg
12/31/08,$350.00 ,Posted,FY09 Annual Appeal (2008),94710,0015000000VRRWF
12/31/08,"$2,500.00 ",Posted,FY09 Annual Appeal (2008),94118,0015000000VRR2s
12/31/08,$100.00 ,Posted,FY09 Annual Appeal (2008),94609,0015000000VRR1e
12/31/08,"$5,000.00 ",Posted,FY09 Annual Appeal (2008),94109,0015000000VRR14
12/31/08,$250.00 ,Posted,FY09 Annual Appeal (2008),,0015000000VRRWH
12/31/08,"$5,000.00 ",Posted,FY09 Annual Appeal (2008),94010,0015000000VRR2a
12/31/08,"$2,500.00 ",Posted,FY09 Annual Appeal (2008),94022,0015000000VRRWJ
12/31/08,$100.00 ,Posted,FY09 Annual Appeal (2008),94019,0015000000VRR8m
12/31/08,"$2,500.00 ",Posted,FY09 Annual Appeal (2008),94901,0015000000VRR4M
12/31/08,$500.00 ,Posted,FY09 Annual Appeal (2008),94920,0015000000VRR3H
12/31/08,"$7,500.00 ",Posted,FY09 Annual Appeal (2008),94118,0015000000VRR1S
12/31/08,"$1,500.00 ",Posted,FY09 Annual Appeal (2008),94123,0015000000VRRO0
12/31/08,"$5,000.00 ",Posted,FY09 Annual Appeal (2008),94920,0015000000VRR4w
12/31/08,"$1,000.00 ",Posted,FY09 Annual Appeal (2008),94123,0015000000VRR25
12/31/08,"$15,000.00 ",Posted,FY09 Annual Appeal (2008),94131,0015000000VRRAZ
12/31/08,"$1,000.00 ",Posted,FY09 Annual Appeal (2008),90017,0015000000VRR32
12/31/08,"$5,300.00 ",Posted,FY09 Annual Appeal (2008),94062,0015000000VRR1l
12/31/08,$200.00 ,Posted,FY09 Annual Appeal (2008),91711,0015000000VRR8n
12/31/08,"$10,271.18 ",Posted,FY09 Annual Appeal (2008),94115,0015000000VRR1q
12/31/08,"$1,000.00 ",Posted,FY09 Annual Appeal (2008),94611,0015000000VRR8l
1/1/09,"$15,000.00 ",Posted,FY09 Annual Appeal (2008),94941,0015000000VRR8D
1/1/09,"$150,000.00 ",Posted,FY09 Annual Appeal (2008),94301,0015000000VRR6P
1/5/09,"$2,000.00 ",Posted,FY09 Annual Appeal (2008),94117,0015000000VRRW8
1/5/09,$100.00 ,Posted,FY09 Annual Appeal (2008),94121,0015000000VRR5T
1/5/09,"$5,000.00 ",Posted,FY09 Benefit: Donations,94920,0015000000VRR1E
1/6/09,$100.00 ,Posted,FY09 Annual Appeal (2008),94114,0015000000VRRWL
1/6/09,$250.00 ,Posted,FY09 Annual Appeal (2008),94941,0015000000VRR1j
1/7/09,$200.00 ,Posted,FY09 Annual Appeal (2008),90049,0015000000VRR2z
1/7/09,"$2,500.00 ",Posted,FY09 Annual Appeal (2008),94109,0015000000VRRBK
1/8/09,$100.00 ,Posted,FY09 Annual Appeal (2008),2421,0015000000VRR1K
1/8/09,"$1,000.00 ",Posted,FY09 Annual Appeal (2008),94920,0015000000VRR3X
1/9/09,"$5,000.00 ",Posted,FY09 Annual Appeal (2008),94574,0015000000VRR8d
1/9/09,"$10,000.00 ",Posted,FY09 Annual Appeal (2008),94107,0015000000VRREY
1/12/09,"$5,000.00 ",Posted,FY09 Annual Appeal (2008),94010,0015000000VRR1U
1/12/09,"$10,000.00 ",Posted,FY09 Annual Appeal (2008),94301,0015000000VRR1Y
1/12/09,$500.00 ,Posted,FY09 Annual Appeal (2008),94107,0015000000VRR5L
1/13/09,$25.00 ,Posted,Holiday Card Campaign 2008,94110,0015000000VRRWP
1/14/09,$500.00 ,Posted,FY09 Annual Appeal (2008),94904,0015000000VRR8L
1/15/09,$250.00 ,Posted,FY09 Annual Appeal (2008),,0015000000VRR73
1/15/09,$100.00 ,Posted,FY09 Annual Appeal (2008),94577,0015000000VRRWR
1/15/09,$50.00 ,Posted,FY09 Annual Appeal (2008),85718,0015000000VRRFj
1/15/09,$500.00 ,Posted,FY09 Annual Appeal (2008),94941,0015000000VRRBV
1/16/09,"$5,000.00 ",Posted,FY09 Annual Appeal (2008),94010,0015000000VRR1x
1/20/09,$100.00 ,Posted,FY09 Annual Appeal (2008),95219,0015000000VRRBa
1/20/09,"$2,000.00 ",Posted,FY09 Annual Appeal (2008),94920,0015000000VRR6g
1/20/09,$500.00 ,Posted,FY09 Annual Appeal (2008),94118,0015000000VRR5f
1/21/09,$100.00 ,Posted,FY09 Annual Appeal (2008),,0015000000VRR8p
1/21/09,$100.00 ,Posted,FY09 Annual Appeal (2008),94107,0015000000VRR7x
1/23/09,$100.00 ,Posted,FY09 Annual Appeal (2008),94123,0015000000VRRWT
1/26/09,"$1,000.00 ",Posted,FY09 Annual Appeal (2008),94010,0015000000VRR6Z
1/26/09,$100.00 ,Posted,FY09 Annual Appeal (2008),94619,0015000000VRRWU
1/26/09,$50.00 ,Posted,FY09 Annual Appeal (2008),98112,0015000000VRR9X
1/26/09,$100.00 ,Posted,FY09 Annual Appeal (2008),90291,0015000000VRRRm
1/26/09,"$1,000.00 ",Posted,FY09 Annual Appeal (2008),94027,0015000000VRR3m
1/26/09,$100.00 ,Posted,FY09 Annual Appeal (2008),94127,0015000000VRR2r
1/26/09,"$7,500.00 ",Posted,FY09 Annual Appeal (2008),94103,0015000000VRR1z
1/27/09,$250.00 ,Posted,FY09 Annual Appeal (2008),,0015000000VRR9c
1/28/09,$250.00 ,Posted,FY09 Annual Appeal (2008),2144,0015000000VRR0u
1/29/09,$200.00 ,Posted,FY09 Annual Appeal (2008),94026,0015000000VRR2R
1/30/09,$500.00 ,Posted,FY09 Annual Appeal (2008),94116,0015000000VRR13
1/30/09,$100.00 ,Posted,FY09 Annual Appeal (2008),94112,0015000000VRRWb
1/30/09,"$2,500.00 ",Posted,FY09 Annual Appeal (2008),94111,0015000000VRRWa
1/31/09,"$25,000.00 ",Posted,FY09 Annual Appeal (2008),94109,0015000000VRR2L
1/31/09,"$25,000.00 ",Posted,FY09 Annual Appeal (2008),94123,0015000000VRR4y
1/31/09,"$25,000.00 ",Posted,FY09 Annual Appeal (2008),94115,0015000000VRRBs
1/31/09,"$5,000.00 ",Posted,FY09 Annual Appeal (2008),94118,0015000000VRR4W
1/31/09,$150.00 ,Posted,FY09 Annual Appeal (2008),60525,0015000000VRR0T
1/31/09,"$2,891.22 ",Posted,FY09 Annual Appeal (2008),94123,0015000000VRRMh
1/31/09,"$5,000.00 ",Posted,FY09 Annual Appeal (2008),94118,0015000000VRR8b
2/3/09,$250.00 ,Posted,Annual Giving (Not Year End),94123,0015000000VRR27
2/9/09,$100.00 ,Posted,Annual Giving (Not Year End),76102,0015000000VRR8v
2/12/09,$250.00 ,Posted,Annual Giving (Not Year End),94115,0015000000VRRNH
2/13/09,$180.00 ,Posted,Annual Giving (Not Year End),94115,0015000000VRRR3
2/17/09,"$1,000.00 ",Posted,Annual Giving (Not Year End),94115,0015000000VRR0f
2/17/09,$700.00 ,Posted,FY09 Benefit: Ticket/Table Sales,94114,0015000000VRR42
2/23/09,$250.00 ,Posted,Annual Giving (Not Year End),94118,0015000000VRR31
2/23/09,"$1,400.00 ",Posted,FY09 Benefit: Ticket/Table Sales,94115,0015000000VRR7v
2/24/09,"$250,000.00 ",Posted,Legacy Major Gifts,94121,0015000000VRR2H
2/25/09,"$5,000.00 ",Posted,Annual Giving (Not Year End),94115,0015000000VRR0B
2/25/09,"$1,000.00 ",Posted,FY09 Benefit: Donations,94109,0015000000VRR8e
2/25/09,"$2,500.00 ",Posted,FY09 Benefit: Ticket/Table Sales,94904,0015000000VRR1V
2/25/09,"$25,000.00 ",Posted,FY09 Benefit: Ticket/Table Sales,96740,0015000000VRR5d
3/2/09,"$10,000.00 ",Posted,FY09 Benefit: Donations,94111,0015000000VRR1O
3/2/09,"$5,000.00 ",Posted,FY09 Benefit: Donations,94133,0015000000VRR1h
3/2/09,"$1,400.00 ",Posted,FY09 Benefit: Ticket/Table Sales,94114,0015000000VRR72
3/2/09,"$15,000.00 ",Posted,FY09 Benefit: Ticket/Table Sales,94115,0015000000VRRBp
3/5/09,$300.00 ,Posted,FY09 Benefit: Donations,94960,0015000000VRRAV
3/5/09,$700.00 ,Posted,FY09 Benefit: Ticket/Table Sales,94960,0015000000VRRAV
3/6/09,$50.00 ,Posted,FY09 Benefit: Donations,94103,0015000000VRR0y
3/6/09,$700.00 ,Posted,FY09 Benefit: Ticket/Table Sales,94133,0015000000VRR26
3/6/09,$700.00 ,Posted,FY09 Benefit: Ticket/Table Sales,94103,0015000000VRR0y
3/9/09,$500.00 ,Posted,FY09 Benefit: Donations,94115,0015000000VRR8q
3/9/09,$700.00 ,Posted,FY09 Benefit: Ticket/Table Sales,10014,0015000000VRR8A
3/9/09,$700.00 ,Posted,FY09 Benefit: Ticket/Table Sales,94118,0015000000VRR58
3/9/09,"$25,000.00 ",Posted,FY09 Benefit: Ticket/Table Sales,94115,0015000000VRR1L
3/9/09,"$15,000.00 ",Posted,FY09 Benefit: Ticket/Table Sales,94115,0015000000VRRFv
3/10/09,"$1,300.00 ",Posted,FY09 Benefit: Donations,94062,0015000000VRRNO
3/10/09,"$5,000.00 ",Posted,FY09 Benefit: Ticket/Table Sales,94123,0015000000VRRFJ
3/10/09,"$5,000.00 ",Posted,FY09 Benefit: Ticket/Table Sales,94301,0015000000VRR1X
3/10/09,$700.00 ,Posted,FY09 Benefit: Ticket/Table Sales,94062,0015000000VRRNO
3/10/09,$350.00 ,Posted,FY09 Benefit: Ticket/Table Sales,33301,0015000000VRR2P
3/10/09,$400.00 ,Posted,FY09 Benefit: Ticket/Table Sales NTD Portion,94301,0015000000VRR1X
3/10/09,$200.00 ,Posted,FY09 Benefit: Ticket/Table Sales NTD Portion,94062,0015000000VRRNO
3/11/09,$250.20 ,Posted,Annual Giving (Not Year End),94610,0015000000VRR1c
3/13/09,"$50,000.00 ",Posted,FY09 Benefit: Ticket/Table Sales,94027,0015000000VRR3l
3/13/09,$700.00 ,Posted,FY09 Benefit: Ticket/Table Sales,94115,0015000000VRRFk
3/16/09,"$5,000.00 ",Posted,Annual Giving (Not Year End),94027,0015000000VRR0q
3/16/09,"$1,500.00 ",Posted,FY09 Benefit: Donations,94109,0015000000VRREW
3/16/09,$500.00 ,Posted,FY09 Benefit: Donations,94118,0015000000VRR3e
3/16/09,"$10,000.00 ",Posted,FY09 Benefit: Donations,94115,0015000000VRR8w
3/16/09,"$2,500.00 ",Posted,FY09 Benefit: Donations,94133,0015000000VRR1p
3/16/09,"$5,000.00 ",Posted,FY09 Benefit: Ticket/Table Sales,94010,0015000000VRR6K
3/17/09,$700.00 ,Posted,FY09 Benefit: Donations,94110,0015000000VRRGB
3/17/09,"$1,050.00 ",Posted,FY09 Benefit: Ticket/Table Sales,94123,0015000000VRRWy
3/18/09,$100.00 ,Posted,Annual Giving (Not Year End),95054,0015000000VRRWz
3/18/09,$100.00 ,Posted,Annual Giving (Not Year End),94110,0015000000VRRX0
3/18/09,$300.00 ,Posted,FY09 Benefit: Donations,94110,0015000000VRRGB
3/18/09,$700.00 ,Posted,FY09 Benefit: Ticket/Table Sales,94109,0015000000VRR6M
3/18/09,"$1,000.00 ",Posted,FY09 Benefit: Ticket/Table Sales NTD Portion,94109,0015000000VRR98
3/19/09,$350.00 ,Posted,FY09 Benefit: Ticket/Table Sales,94123,0015000000VRR8u
3/20/09,$700.00 ,Posted,FY09 Benefit: Ticket/Table Sales,94107,0015000000VRRWq
3/23/09,$100.00 ,Posted,FY09 Benefit: Concert Only Tickets,94117,0015000000VRRX3
3/23/09,$350.00 ,Posted,FY09 Benefit: Donations,94109,0015000000VRRI5
3/23/09,"$2,500.00 ",Posted,FY09 Benefit: Donations,,0015000000VRRNR
3/23/09,$700.00 ,Posted,FY09 Benefit: Ticket/Table Sales,94117,0015000000VRR5j
3/23/09,"$12,500.00 ",Posted,FY09 Benefit: Ticket/Table Sales,94920,0015000000VRR4w
3/23/09,"$5,000.00 ",Posted,FY09 Benefit: Ticket/Table Sales,90291,0015000000VRRGE
3/25/09,$100.00 ,Posted,FY09 Benefit: Concert Only Tickets,94043,0015000000VRRRz
3/26/09,$350.00 ,Posted,FY09 Benefit: Ticket/Table Sales,94118,0015000000VRR4W
3/27/09,$500.00 ,Posted,FY09 Benefit: Donations,94025,0015000000VRR0O
3/27/09,"$1,000.00 ",Posted,FY09 Benefit: Donations,94103,0015000000VRR1z
3/27/09,"$2,500.00 ",Posted,FY09 Benefit: Ticket/Table Sales,94025,0015000000VRR0O
3/27/09,$400.00 ,Posted,FY09 Benefit: Ticket/Table Sales,,0015000000VRRS4
3/30/09,$750.00 ,Posted,Annual Giving (Not Year End),94123,0015000000VRRX6
3/30/09,$350.00 ,Posted,FY09 Benefit: Ticket/Table Sales,94118,0015000000VRRNp
3/30/09,"$15,000.00 ",Posted,FY09 Benefit: Ticket/Table Sales,94109,0015000000VRR98
3/30/09,$700.00 ,Posted,FY09 Benefit: Ticket/Table Sales,94115,0015000000VRRRC
3/30/09,$350.00 ,Posted,FY09 Benefit: Ticket/Table Sales,94114,0015000000VRR9F
3/30/09,$700.00 ,Posted,FY09 Benefit: Ticket/Table Sales,,0015000000VRRX5
3/30/09,$250.00 ,Posted,FY09 Benefit: Ticket/Table Sales,94123,0015000000VRRX6
3/31/09,$20.00 ,Posted,Annual Giving (Not Year End),95448,0015000000VRR9H
3/31/09,"$5,000.00 ",Posted,FY09 Annual Appeal (2008),94109,0015000000VRR0D
3/31/09,"$1,000.00 ",Posted,FY09 Annual Appeal (2008),10021,0015000000VRRNM
3/31/09,$100.00 ,Posted,FY09 Benefit: Concert Only Tickets,10003,0015000000VRRX7
3/31/09,"$1,500.00 ",Posted,FY09 Benefit: Donations,94901,0015000000VRR4M
3/31/09,"$1,000.00 ",Posted,FY09 Benefit: Donations,94121,0015000000VRR2H
3/31/09,$500.00 ,Posted,FY09 Benefit: Donations,94010,0015000000VRR1x
3/31/09,$350.00 ,Posted,FY09 Benefit: Ticket/Table Sales,94115,0015000000VRRO1
3/31/09,$350.00 ,Posted,FY09 Benefit: Ticket/Table Sales,94115,0015000000VRRR3
3/31/09,$700.00 ,Posted,FY09 Benefit: Ticket/Table Sales,94010,0015000000VRR1v
3/31/09,"$2,500.00 ",Posted,FY09 Benefit: Ticket/Table Sales,94010,0015000000VRR1x
